text,mood,label
අර ගණිත පිස්සුද අනිත coachලාගේ turning button එක ඔබන්නේ ඇයි එහෙම ඔබනවා නම් ඒ ගණිත ඔබන්න ඕන පිස්සු හුත්තියෙක්නේ,Bad,0
අක්කි හොඳටම කිව්වා හරිම ලස්සනයි,Happy,2
සින්දුව හොඳයි එත් වීඩියෝව ගැලපෙන්නේ නෑ සින්දුවේ තේරුමට එකයි මගේ අදහස,Bad,0
අපේ පැත්තේ පහුගිය කාලේ මරුණු අමාත් ය සමාලිංගිකයෙක් හරි ශෝක් කතා සක්කි තියෙනවා,Normal,1
මොනදේ කළත් තියෙන තුරු ජීවිතේ ඔබ නැතුව මට ඉන්න බැහැ වස්තුවේ,Normal,1
deep fake වීඩියෝව ඉක්මනට ඕනේ,Normal,1
දවස තිස්සෙම මේක අහනවා,Normal,1
මටත් build එකක් කරගන්න ඕන bro ඔයා පට්ටයි,Happy,2
morning show එක අහනවා මත් ඔක්කොම අක්කිතයි අයියට ගොඩක් ආදරෙයි,Happy,2
කටහඬේ නම් මරු,Happy,2
hiru star එකේ හිටියා කියලා මතකයි මට විතරද,Normal,1
admin අක්කියෝ ඔයා දැන් මරුනේ,Happy,2
ආරක්ෂක හමුදාවේ රහස් එළියට දෙනවා වැඩි ඇත්ත අපේ හමුදුරුවනේ news එළියට දාන්න බෝම්බ ලොරියක් ආවා කියලා අන්තිමට ලොරියේ බඩු නෑ උන් වෙන එකක දන්න ඇති හ්ම්,Bad,0
නාගානන්දේ ඉතා හොඳයි නමුත් මිනිස්සු ඡන්දේ දෙන්නේ නෑ,Normal,1
battle එකේ තේරුවා හොඳම සින්දුව,Happy,2
වීඩියෝව බලුවේ නෑ ඇහුවා අහ් හද,Happy,2
මුන්ට පාඩමක් උගන්නන්න ඕන camera උස්සන් හැම මගුලේම රිංගන අරූටත් පිස්සු අශේන්ට කටට වචන දීලා අහන්නේ,Bad,0
මොකද්ද benchmark කරනවා කියන්නේ,Normal,1
දන්නෙ නැත්නම් නා කෝකටත් දැනගෙන ඉන්න එක හොඳයි,Happy,2
මේ පන්නයා කොහෙද ඔයි ltte එකෙන් බඳවාගන්නේ lol,Bad,0
තෝ ගස් පෝන්නයා දෙස ගන්න interview කරනව මොන හුත්තක්ද බල්ලෝ පෝන්නයා මනියා කියපු කතාව ඇත්ත තොගේම content කරලා හම්බකරපන්,Bad,0
ඔකක් ගන්න තියා reload එකක්වත් දාගන්න සල්ලි නෑ මේකත් බලන්නේ loan එකක් අරන්,Bad,0
මේ වගේ අය දිගටම ගන්න,Happy,2
bns team එකේත් battle එකක් දෙන්නකෝ,Normal,1
ඇයි out උන කෙනා hold කරගන්න බැරිද වෙන coach කෙනෙකුට ඊයේ වගේ,Normal,1
මේ වගේ ඒවා tv එකේ පෙන්නන්න ඕන අනේ එතකොට අපේ අම්මලා තාත්තලාටත් බලන්න පුළුවන් නේ,Normal,1
ශෂිකා අක්කා කියන්නේ මාරම හොඳ ගායකාවක් ආදරෙයි අක්කේ,Happy,2
සසදා සසදා කියපු කෙනා එක්ක battle වටෙයි වගේ,Happy,2
ඔබේ තිමියෙද ආදර්ශමත් ජීවිතයට ගරු කරනවා,Happy,2
හොඳ අයට හැරෙන්නේ වදුරු කුණුහරුප කියන උන්ට හැරෙනවා,Bad,0
හිතට දැනෙන කතා කරනවා ඔබ වහන්සේ,Happy,2
උබ මහ ජරා යකෙක් සල්ලි හම්බකරන්න තෝ අම්මවත් විකුණයි,Bad,0
ඔබ වහන්සේට දිර්ඝායු වේවා,Happy,2
මං හිතුවට වඩා මේ මහත්තයා ඇත්ත කතා කරනවා කෙලින් කතා කරනවා ඇත්තටම හොඳ මහත්තයෙක්,Happy,2
build එකට එහා ගියා වෙනම ආතල් එකක්,Happy,2
ශෂිකා දක්ෂයි දෙන්නම ඒක වගේ දක්ෂයි,Happy,2
ආදිත් ය වගේද බලන්න ආපු උන් කො,Normal,1
සිංහලයා සිංහලයාට කෙලියේ නැත්තම් අද ජීවත්වෙනවා,Bad,0
සක්කිලි බල්ලෝ ඉන්නකම් ඇත්ත කතා කරන මිනිස්සුන්ට මේ වගේ දේවල් වෙන්න එක පුදුමයක් නෙවෙයි ගොඩක් දුකයි අතේ මොනවා කරන්නද උඩ ඉන්න දෙවියෝ තමයි බලන්න ඕන,Bad,0
මේ ටිකම කීයද වෙන්නේ,Normal,1
හී හරිම කටයි මොකද්ද මේ කොලම් ඔයාලාගේ channel වල මේ විහිලු දාන මිනිස්සු පවල් දාන මගුල ඇයි,Bad,0
bitcoin mining කරන්න කොච්චර කාල යනවද,Normal,1
හැම අතින්ම ඔයා success අක්කේ මටත් ගැම්මක් ඔයා මගේ life එකත් ටිකක් ඔයාට සමානයි සුභ පතනවා ඔයාටත් දුවටත් බුදු සරණයි,Happy,2
යකෝ කුමාරි අක්කා ජනාධිපති හම්බවෙන්නත් යයි වගේ,Normal,1
දුමින්ද නියම වෙලාවට නිශ්චිතව හිතාගත්තා,Happy,2
නියම මනුස්සයෙක් අයිශ්වර්යා අක්කාවත් ගෙනන්න අයියේ අයියාව මේහෙම දැකින එක ලැබීමත් සතුටක් සුපිරි මනුස්සයෙක්,Happy,2
අනේ ලස්සනට කියනවා,Happy,2
අපේ පැත්තකනම් අහුවෙන්න බුර්කාව ඇඳගෙන ගිහිල්ලා රෙදි ගලවලා යවන්නේ,Bad,0
හිතට දැනෙන කටහඬක්,Happy,2
බන්ස් උන් සිංදු අහනවද කියලා හිතෙනවා joke එකක් වගේ,Bad,0
මගේ පණ ඔයා අර,Happy,2
සමහර තිරිසන් පිරිමි මේ මනුස්සයට කරලා තියන දේවල්,Bad,0
හරිම ආදර්ශමත් නිළියක්,Happy,2
රංජන් කියන්නේ පට්ට සක්කිලියෙක්,Bad,0
අපිට මේ වගේ build එකක් හීනයක් තමයි,Bad,0
හොඳ වැඩක් ගන්න පුළුවන් කටහඬ එකක්,Happy,2
මරු ඔයා බඩු ටික දාලා තව ටිකක් අඩුවට හදන්න පුළුවන්,Normal,1
කෝ අර parliament එකේ තිබ්බ කතා,Bad,0
හිත ගියේ band එකටයි දෙයියෝ,Happy,2
ගෝටා ආවම එහෙම වෙන්නේ නෑ,Normal,1
කඩු තියගන්නේ සිංහ කොඩියේ කඩුවක් තියෙන නිසා,Normal,1
අඩෝ කටහඬ පට්ටම බන්,Happy,2
වල්ගමයෝ සුදානම් වෙන්න එපා,Bad,0
ඔබ හරි යටම හරි,Normal,1
යකෝ සිංහලයෝ එකතු වෙලා විසඳුමක් හොයමු,Normal,1
මේ මොන හුට්ටක්ද මුන් සමාජය දූෂණය කරනවා,Bad,0
සිය පවුලටම දිර්ඝායු ලැබේවා,Happy,2
ඔයාට ලොකු accident එකක් උනා නේද,Happy,2
ලහිරු මහත්තයට ගොඩක් thanks මේ වගේ අදහස් වලට,Happy,2
ඔයා රඟපාවේ වැරදි විදිහටනේ,Bad,0
ගොඩක් ලස්සනයි අක්කේ අපේ school එකටත් ආඩම්බරයක්,Happy,2
ඇත්තටම ඉතා දක්ෂයෙක් අයියේ,Happy,2
ලහිරු අයියා පට්ට ආදරේ කරන චරිතයක්,Happy,2
කවුරු බන්නත් අපි නම් බන්නේ නෑ,Happy,2
නියමයි මාර cute congratulations,Happy,2
අපි ඔයා එක්ක ඉන්නවා,Happy,2
හොඳ බණකට සවන දුන්නා වගේ,Happy,2
මේක මගේත් හීනයක්,Happy,2
යකෝ අපිත් ශ් රී ලංකා නිදහස් පක්ෂයේ නමුත් උබට දෙන්නේ නෑ,Bad,0
ඇත්තටම නියම අදහස් තියන ගැහැණියක්,Happy,2
