text,mood
අද ඉස්කෝලේ ගියේ නෑ… අම්මා මට බැන්නා,Bad
ටීචර් මගේ වැඩේ කඩලා දැම්මා… හරිම අමාරුයි,Bad
යාළුවෝ මට හිනා වෙනවා… මට ලැජ්ජායි,Bad
අද පන්තියේ මට කිසිම දෙයක් මතක් වුණේ නෑ,Bad
පාඩම හරිම අමාරුයි… මට තේරුණේ නෑ,Bad
අද ඉස්කෝලේදී කෙනෙක් මාව ගහලා ගියා,Bad
යාළුවෝ මාව දාලා ගියා… හරිම කණගාටුයි,Bad
පරීක්ෂණෙට හොඳට සූදානම් වෙන්න බැරි වුණා… දුකයි,Bad
අද පන්තියේ ටීචර් මට අතේ ගැහුවා… හරිම දුකයි,Bad
යාළුවෝ මගේ පොත හොරකම් කළා… මට තරහයි,Bad
අද ඉස්කෝලේ හරිම නරක දවසක් වුණා,Bad
ටීචර් මගේ වැඩේ කඩලා අලුතින් කරන්න කිව්වා… හරිම අමාරුයි,Bad
පන්තියේ මගේ උත්තරේ වැරදියි කිව්වා… මට ලැජ්ජායි,Bad
අද යාළුවෝ මාව එක්ක සෙල්ලම් කළේ නෑ… මට දුකයි,Bad
ඉස්කෝලේදී ටීචර් මට දැඩි කතාවක් කිව්වා… හිතට බරයි,Bad
අද පන්තියේ කිසිම දෙයක් තේරුණේ නෑ… හරිම අමාරුයි,Bad
අද මයි මගේ හොඳම යාළුවයි අතර පොඩි ප්‍රශ්නයක් වුණා. අපි දෙන්නම දුකෙන්ම තමයි ගෙදර ගියේ,Bad
අද මයි සුපුනුයි අතර ඉස්කෝලේදී පොඩි අවුලක් වුණා. ඒක ගහගන්න තරම් දුරටම ගියා,Bad
අද මායි මගේ හොඳම යාලුවයි අතර පොඩි ප්‍රශ්නයක් ඇතිවුණා අපි දෙන්නමද හිතේ දුකෙන් තමයි ගෙදර ගියේ,Bad
අද මායි සුපුනුයි අතර ඉස්කෝලෙ පොඩි ප්‍රශ්නයක් ඇතිවෙලා ඒක ගහගන්න තරම් දුර දිග ගියා,Bad
අද යාළුවා එක්ක කතාවක් වුණා. දැන් එයා මාව එක්ක කතා කරන්නෙත් නෑ. මට හරිම දුකයි,Bad
අද යාලුවා එක්ක කතාවක් වුනා දැන් එයා මාව එක්ක කතා කරන්නේ නෑ මට හරිම දුකයි,Bad
මගේ හොඳම යාළුවා අද මට තරහා වුණා. ඒකට මට හරිම කණගාටුයි,Bad
මගේ හොඳම යාලුවා අද මට තරහා වුනා ඒකට මට හරිම කනගාටුයි,Bad
අද ඉස්කෝලේදී යාළුවා එක්ك රණ්ඩු වුණා. එයා මාව බැන්නා. මට හිතේ නෑ,Bad
අද ඉස්කොලේදී යාලුවා එක්ක රන්ඩු වුනා එයා මාව බැන්නා මට හිතේ නෑ,Bad
යාළුවෝ එක්ක අද ප්‍රශ්නයක් වුණා. මට තනියම ඉන්න වුණා. හරිම අමාරුයි,Bad
යාලුවෝ එක්ක අද ප්‍රශ්නයක් වුනා මට තනියම ඉන්න වුනා හරිම අමාරුයි,Bad
මගේ යාළුවා අද මට නරක වචනයක් කිව්වා. මට හරිම දුකයි,Bad
මගේ යාලුවා අද මට නරක වචනයක් කිව්වා මට හරිම දුකයි,Bad
අද යාළුවා මාව අනිත් අය ඉස්සරහා හිනා කළා. මට ලැජ්ජායි,Bad
අද යාලුවා මාව අනිත් අය ඉස්සරහා හිනා කලා මට ලැජ්ජායි,Bad
යාළුවෝ අද මාව එයාලගේ ගෲප් එකට ගත්තෙ නෑ. මට තනිකම දැනෙනවා,Bad
යාලුවෝ අද මාව එයාලගේ ගෲප් එකට ගත්තේ නෑ මට තනිකම දැනෙනවා,Bad
අද මගේ යාළුවා මට බොරු කිව්වා. මම එයාව විශ්වාස කළා. දැන් හිතට අමාරුයි,Bad
අද මගේ යාලුවා මට බොරු කිව්වා මම එයාව විස්වාස කලා දැන් හිතට අමාරුයි,Bad
යාළුවා එක්ක අද රණ්ඩු වුණා. දැන් අපි කතා කරන්නෙත් නෑ. මට හරිම කණගාටුයි,Bad
යාලුවා එක්ක අද රන්ඩු වුනා දැන් අපි කතා කරන්නේ නෑ මට හරිම කනගාටුයි,Bad
අද යාළුවෝ මගේ රහස කියල දාන්න ගියා. ඒකෙන් මට හරිම දුකයි,Bad
අද යාලුවෝ මගේ රහස කියලා දාන්න ගියා ඒකෙන් මට හරිම දුකයි,Bad
මගේ හොඳම යාළුවා අද මාව නොකා වෙන අය එක්ක ගියා. මට හරිම තනියි,Bad
මගේ හොඳම යාලුවා අද මාව නොකා වෙන අය එක්ක ගියා මට හරිම තනියි,Bad
අද යාළුවා මගේ කරපු වැඩක් හොරකම් කළා. මට තරහයි. ඒත් කියන්නත් බෑ,Bad
අද යාලුවා මගේ කරපු වැඩක් හොරකම් කලා මට තරහයි ඒත් කියන්නත් බෑ,Bad
යාළුවා අද මට උදව් කරේ නෑ. එයාට බාරයි කියලා මට හිතේ නෑ,Bad
යාලුවා අද මට උදව් කරේ නෑ එයාට බාරයි කියලා මට හිතේ නෑ,Bad
අද ඉස්කෝලේදී යාළුවා මගේ පිටිපස්සේ නරක දේවල් කිව්වලු. මට හරිම දුකයි,Bad
අද ඉස්කොලේදී යාලුවා මගේ පිටිපස්සේ නරක දේවල් කිව්වලු මට හරිම දුකයි,Bad
මගේ යාළුවා අද වෙන කෙනෙක්ව මට වඩා වැදගත් කරගත්තා. මට තනිකම දැනෙනවා,Bad
මගේ යාලුවා අද වෙන කෙනෙක්ව මට වඩා වැදගත් කරගත්තා මට තනිකම දැනෙනවා,Bad
අද යාළුවෝ මාව සෙල්ලමකට ගත්තෙ නෑ. මට ගොඩක් අමාරුයි,Bad
අද යාලුවෝ මාව සෙල්ලමකට ගත්තේ නෑ මට ගොඩක් අමාරුයි,Bad
යාළුවා එක්ක අද කලින් ඉඳන් තිබුණ ප්‍රශ්නයක් තව වැඩි වුණා. මට හිතට අමාරුයි,Bad
යාලුවා එක්ක අද කලින් ඉඳන් තිබුන ප්‍රශ්නයක් තව වැඩි වුනා මට හිතට අමාරුයි,Bad
අද මගේ යාළුවා මාව අනිත් අයට බෑඩ් විදිහට කියලා දැම්මා. මට හරිම දුකයි,Bad
අද මගේ යාලුවා මාව අනිත් අයට බෑඩ් විදිහට කියලා දැම්මා මට හරිම දුකයි,Bad
යාළුවා අද මගේ සීක්‍රට් කියලා දැම්මා. දැන් හැමෝම දන්නවා. මට ලැජ්ජායි,Bad
යාලුවා අද මගේ සීක්‍රට් කියලා දැම්මා දැන් හැමෝම දන්නවා මට ලැජ්ජායි,Bad
අද යාළුවා මට පොඩි දේකට බැන්නා. මට හරිම කණගාටුයි,Bad
