text,mood
මාලිනී බුලත්සිංහල මහත්මිය කසුන්ගේ අම්මාද අනේ දන්නේ නැහැ ආදරෙයි කසුන් එයාගේ කොණ්ඩේ ශෝක්,Happy
නියමයි තිරුෂා අයියේ,Happy
බතියගේ අදහස එක නිසායි වෙනස් උනේ කොල්ලා,Normal
එක නම් පිස්සුවක් නියමයි,Happy
අනේ වාසනාවන් නුදුන් දෙකේ නිවන් දකින්න සහෝ,Happy
මොන කරුමද යකෝ මේවා,Bad
ඇත්තටම ඔබ නිහතමානි චරිතයක් පැහැදිලිව කියනවා සුභ අනාගතයක් බුදුසරණයි,Happy
අපේ සාදුගේ කතාවට මං ගරු කරනවා ඔබට බුදු සරණයි,Happy
ඇති යන්තම් මේක ඉවර වෙනකම් අප්පිරියයි මේක,Bad
කුවේට් කුමාරි අක්කා හුගක් දවසකින් ඔයා පව් අනේ ඔයා සතුටින් ඉන්න,Normal
ඔහෝ අනුන්ගේ button ගහන එක හොඳ වැඩක් නෙවෙයි,Bad
visual එකෙන් සින්දුවේ අපිට අහද්දි දැනෙන meaning එක වෙනස් උනා සුපිරි,Happy
දානකම් බලගෙන හිටපු එකම programme එක වස්ති නිසා මරු,Happy
කියන්න වචන නෑ මාරම ලස්සනයි,Happy
දෙවියන්ගේ නාමයෙන් සිංහලයන් එකමුතු විය යුතුයි,Happy
බුදු සරණයි ගොඩක් හොඳ ආදර්ශමත් මවක් අක්කේ ඔයා,Happy
මේ program එකේ ඉන්න හින්දා දෙස යනවා අන්තිම ඒවට වඩා යන හැම program එකක්ම දෙස වැඩි දවසෙන්,Happy
මාරම දක්ෂ lady කෙනෙක් සුභ පැතුම් ඔයාට,Happy
ගොන් චිර පෝන්නයා උඹට උඹ ගැන තේරුම් ගන්න බැරිද අහා පය වසි කරලා පකයෙක් වෙන්න එපා,Bad
ඉරාජ්ගේ කතාව ඇත්ත,Happy
බොහෝම වටිනවා අපේ හමුදුරුවනේ ඔබ වහන්සේගේ කතාව සුපිරි,Happy
භූමි කියන්නේ ආස චරිතයක් හොඳ සමාජීය දැනුමක් සහ අධ්‍යාපනික දැනුමක් තියෙන කෙනෙක්,Happy
කසුන් sir මාර ආතල් දෙනවා අප්පා,Happy
මේවා මෙහෙම ඉතාම සරලව පැහැදිලි කරනවට ස්තුතියි සහෝදරයා අපිට වෙන දේ දන්නේ නැති කෙනෙක් හරි තේරුම් ගනී බුදු සරණයි සියලු දෙවි පිහිටයි,Happy
වීඩියෝව ඇත්තටම බලුවා නෙමෙයි වීඩියෝව අහුවා,Normal
සින්දුවට ඔය වීඩියෝව ගැලපෙන්නේ නෑ අයියෝ මං බලන් හිටියේ මේ සින්දුවට හොඳ වීඩියෝව එකක් එයි කියලා ඒත් මේ වීඩියෝව නම් වැඩක්ම නෑ ඒට වඩා හොඳයි අර indian film එකක කොටස දාලා හදලා තියෙන වීඩියෝව,Bad
පෝන්න රංජා තොට හෙන හතම ගහපිය,Bad
අයියා autocad software එක පොඩි review එකක් කරන්නකෝ,Normal
නියමයි එතකොට කලින් upgrade කරන්න ඕන නේ,Happy
මිල කියද කියලා දාලා නෑ කොහෙවත්,Bad
සුදු බණ්ඩා ආඩම්බරයි ඔබ ගැන අහන්න එන්න ආසයි කතාකරනවා,Happy
මං කවුද කියලා විස්තර හොයා හොයා හිටියේ මේ කවුද භාෂා තුනම හොඳට කියන කොල්ලා,Happy
මධුමදාව කියන්නේ හරිම බොරුව කියන කාරයෙක්,Bad
ඔයා ගොඩක් කෙට්ටු වෙලා ලස්සනයි,Happy
ප්‍රියදර්ශන අයියා ඉතින් එකට ඇවිල්ලත් අමුතු ගේමක් දෙන්න වගේ යන්නේ,Normal
බල්ලා මල්ලෙන් එළියට පනිනවා කියන්නේ ඔකට තමයි ඔයත් බට හිර contract එකක් අඩිනවද,Bad
රංජන් කියන එක වැරද්දක් නැහැ සමහර පන්සල් වල ඔය සිදුවීම් වෙනවා,Happy
අා ශෂිකා මං නම් හිතුවේම කසුන්ගේ team එකට යයි කියලා good choice,Happy
පුදුමයි මේ කොල්ලට වෙනවද,Normal
සින්දුව ලස්සනයි එත් වෙන හිතක් කෙරේ ලූහු බැඳන් මම ගියේ කියලා ගීතයේ කිව්වට ඔය වෙන girl කෙනෙක් affair එකක් මේ වීඩියෝවේ නෑ නේ නෑ ගීතය ලස්සනයි all the best,Happy
සිරසට ගොඩක් thanks අපිට අලුත් රස වින්දනයක් ලබා දෙනවට දක්ෂතාවයට ඉඩ දෙන එක නියමයි සිරස,Happy
තමන්ට ඔබන්න එකක් තියෙද්දි අනුන්ගේ එක ඔබන එක උමාරියා පුරුද්දට කරනවාද මන්ද,Normal
astrix mining machine ඔයා ලඟ තියෙද,Normal
පළවෙනි වචන පෙළ අහලා ගීතය pause කරලා,Normal
wow battle වලින් කපන්න එපා,Normal
වැඩසටහන ඉවර උනම අදේ ඉවර උනානේ කියලා හිතුනේ මට විතරද,Happy
good job අයියේ,Happy
අඩුපාඩුවක් දැක්කේ නැත්නම් හරි යකෝ,Normal
මම කැමතිම නිළිය ඔයා ඔයාට බුදුසරණයි දුවටත් බුදුසරණයි ජය වේවා,Happy
අමතිලත් හොඳයි උඹත් හොඳයි,Happy
සතුට කියන්නේ කෑම අම්මෝ තඩියා,Happy
hairstyle එක නම් පට්ට,Happy
අනේ මේ පොල් කාරියා,Bad
ලස්සන හිතක් තියෙන මනුස්සයෙක්,Happy
ගොනෙක් ගෙනල්ල උඹ මොකද්ද හුත්තෝ,Bad
එක note එකක්වත් mistake නැතුව baking කරන set එක දැනවත් පෙන්නපන්කෝ cameraman අයියේ,Happy
ඔයා කීපාරක් ඔක record කරාද,Normal
අර දැක්කා first time program එක,Happy
ගොඩක් සතුටුයි කුමාරි අක්කා හොඳින් කාලය ගතවන්න බුදු සරණයි,Happy
හෙන ගහනවා යකෝ මේට වඩා මොනවද,Bad
මොකටද මේ කුණු අනි අපිට නම් එපා,Bad
අපේ ජානයාවල වැරදි අපේ දේට ගරහීම අපි ඒ ගැන කනගාටු විය යුතුයි විජය කුමාරතුංග අප අතරින් වෙන් උනත් උපන්දිනයත් රසිකයෝ සමරුවා දැන් ඉන්න දේශපාලුවෝ මරුණම වළටත් ඒ මිනිස්සු හෙන ඉල්ලනවා,Bad
මට නම් මේ මල්ලී අද sing කරා අනිත හැමෝටම වඩා හොඳටම sing කරා,Happy
